code,category,value
E14000811,age83,607
E14000811,age84,576
E14000811,age85,519
E14000811,age86,477
E14000811,age87,425
E14000811,age88,377
E14000811,age89,329
E14000811,age90,268
E14000811,age91,241
E14000811,age92,165
E14000811,age93,133
E14000811,age94,99
E14000811,age95,72
E14000811,age96,47
E14000811,age97,28
E14000811,age98,20
E14000811,age99,30
E14000811,over100,29
E14000812,under1,1202
E14000812,age1,1266
E14000812,age2,1332
E14000812,age3,1389
E14000812,age4,1409
E14000812,age5,1468
E14000812,age6,1507
E14000812,age7,1536
E14000812,age8,1529
E14000812,age9,1607
E14000812,age10,1514
E14000812,age11,1518
E14000812,age12,1430
E14000812,age13,1481
E14000812,age14,1491
E14000812,age15,1411
E14000812,age16,1439
E14000812,age17,1396
E14000812,age18,1169
E14000812,age19,996
E14000812,age20,1002
E14000812,age21,1099
E14000812,age22,1200
E14000812,age23,1277
E14000812,age24,1287
E14000812,age25,1280
E14000812,age26,1265
E14000812,age27,1273
E14000812,age28,1297
E14000812,age29,1355
E14000812,age30,1483
E14000812,age31,1401
E14000812,age32,1429
E14000812,age33,1394
E14000812,age34,1404
E14000812,age35,1352
E14000812,age36,1400
E14000812,age37,1321
E14000812,age38,1373
E14000812,age39,1289
E14000812,age40,1446
E14000812,age41,1425
E14000812,age42,1306
E14000812,age43,1185
E14000812,age44,1278
E14000812,age45,1299
E14000812,age46,1298
E14000812,age47,1462
E14000812,age48,1531
E14000812,age49,1665
E14000812,age50,1732
E14000812,age51,1697
E14000812,age52,1815
E14000812,age53,1633
E14000812,age54,1608
E14000812,age55,1722
E14000812,age56,1648
E14000812,age57,1544
E14000812,age58,1598
E14000812,age59,1574
E14000812,age60,1485
E14000812,age61,1382
E14000812,age62,1386
E14000812,age63,1261
E14000812,age64,1233
E14000812,age65,1095
E14000812,age66,1124
E14000812,age67,1207
E14000812,age68,1101
E14000812,age69,1118
E14000812,age70,1182
E14000812,age71,1202
E14000812,age72,1339
E14000812,age73,1327
E14000812,age74,1457
E14000812,age75,1042
E14000812,age76,1158
E14000812,age77,997
E14000812,age78,935
E14000812,age79,771
E14000812,age80,685
E14000812,age81,694
E14000812,age82,655
E14000812,age83,529
E14000812,age84,547
E14000812,age85,488
E14000812,age86,423
E14000812,age87,353
E14000812,age88,325
E14000812,age89,284
E14000812,age90,235
E14000812,age91,212
E14000812,age92,174
E14000812,age93,130
E14000812,age94,97
E14000812,age95,77
E14000812,age96,59
E14000812,age97,40
E14000812,age98,24
E14000812,age99,9
E14000812,over100,27
E14000813,under1,1374
E14000813,age1,1450
E14000813,age2,1552
E14000813,age3,1497
E14000813,age4,1556
E14000813,age5,1607
E14000813,age6,1511
E14000813,age7,1564
E14000813,age8,1608
E14000813,age9,1573
E14000813,age10,1682
E14000813,age11,1510
E14000813,age12,1553
E14000813,age13,1488
E14000813,age14,1512
E14000813,age15,1400
E14000813,age16,1480
E14000813,age17,1393
E14000813,age18,1219
E14000813,age19,920
E14000813,age20,935
E14000813,age21,1085
E14000813,age22,1265
E14000813,age23,1450
E14000813,age24,1464
E14000813,age25,1305
E14000813,age26,1387
E14000813,age27,1384
E14000813,age28,1460
E14000813,age29,1598
E14000813,age30,1646
E14000813,age31,1620
E14000813,age32,1689
E14000813,age33,1819
E14000813,age34,1747
E14000813,age35,1708
E14000813,age36,1675
E14000813,age37,1677
E14000813,age38,1559
E14000813,age39,1699
E14000813,age40,1726
E14000813,age41,1684
E14000813,age42,1603
E14000813,age43,1548
E14000813,age44,1503
E14000813,age45,1519
E14000813,age46,1597
E14000813,age47,1548
E14000813,age48,1688
E14000813,age49,1884
E14000813,age50,1912
E14000813,age51,1706
E14000813,age52,1737
E14000813,age53,1825
E14000813,age54,1799
E14000813,age55,1940
E14000813,age56,1819
E14000813,age57,1799
E14000813,age58,1734
E14000813,age59,1640
E14000813,age60,1629
E14000813,age61,1485
E14000813,age62,1468
E14000813,age63,1417
E14000813,age64,1273
E14000813,age65,1231
E14000813,age66,1250
E14000813,age67,1165
E14000813,age68,1133
E14000813,age69,1130
E14000813,age70,1109
E14000813,age71,1152
E14000813,age72,1163
E14000813,age73,1317
E14000813,age74,1244
E14000813,age75,955
E14000813,age76,1031
E14000813,age77,964
E14000813,age78,832
E14000813,age79,648
E14000813,age80,623
E14000813,age81,673
E14000813,age82,606
E14000813,age83,581
E14000813,age84,530
E14000813,age85,460
E14000813,age86,387
E14000813,age87,319
E14000813,age88,285
E14000813,age89,243
E14000813,age90,211
E14000813,age91,165
E14000813,age92,131
E14000813,age93,99
E14000813,age94,77
E14000813,age95,60
E14000813,age96,52
E14000813,age97,31
E14000813,age98,13
E14000813,age99,16
E14000813,over100,21
E14000814,under1,659
E14000814,age1,665
E14000814,age2,714
E14000814,age3,735
E14000814,age4,796
E14000814,age5,846
E14000814,age6,874
E14000814,age7,899
E14000814,age8,925
E14000814,age9,1017
E14000814,age10,913
E14000814,age11,991
E14000814,age12,974
E14000814,age13,973
E14000814,age14,907
E14000814,age15,934
E14000814,age16,950
E14000814,age17,903
E14000814,age18,782
E14000814,age19,680
E14000814,age20,662
E14000814,age21,800
E14000814,age22,805
E14000814,age23,835
E14000814,age24,873
E14000814,age25,849
E14000814,age26,823
E14000814,age27,777
E14000814,age28,828
E14000814,age29,906
E14000814,age30,839
E14000814,age31,897
E14000814,age32,872
E14000814,age33,853
E14000814,age34,877
E14000814,age35,959
E14000814,age36,892
E14000814,age37,958
E14000814,age38,974
E14000814,age39,975
E14000814,age40,984
E14000814,age41,1004
E14000814,age42,1041
E14000814,age43,885
E14000814,age44,979
E14000814,age45,1025
E14000814,age46,1034
E14000814,age47,1141
E14000814,age48,1228
E14000814,age49,1265
E14000814,age50,1284
E14000814,age51,1325
E14000814,age52,1244
E14000814,age53,1287
E14000814,age54,1309
E14000814,age55,1360
E14000814,age56,1352
E14000814,age57,1327
E14000814,age58,1367
E14000814,age59,1306
E14000814,age60,1207
E14000814,age61,1105
E14000814,age62,1104
E14000814,age63,1133
E14000814,age64,1007
E14000814,age65,986
E14000814,age66,955
E14000814,age67,991
E14000814,age68,957
E14000814,age69,973
E14000814,age70,992
E14000814,age71,1048
E14000814,age72,1059
E14000814,age73,1203
E14000814,age74,1154
E14000814,age75,894
E14000814,age76,968
E14000814,age77,875
E14000814,age78,755
E14000814,age79,663
E14000814,age80,622
E14000814,age81,639
E14000814,age82,606
E14000814,age83,564
E14000814,age84,493
E14000814,age85,461
E14000814,age86,429
E14000814,age87,361
E14000814,age88,331
E14000814,age89,309
E14000814,age90,234
E14000814,age91,197
E14000814,age92,149
E14000814,age93,100
E14000814,age94,93
E14000814,age95,39
E14000814,age96,54
E14000814,age97,25
E14000814,age98,21
E14000814,age99,16
E14000814,over100,36
E14000815,under1,681
E14000815,age1,736
E14000815,age2,789
E14000815,age3,766
E14000815,age4,848
E14000815,age5,856
E14000815,age6,842
E14000815,age7,854
E14000815,age8,915
E14000815,age9,996
E14000815,age10,964
E14000815,age11,989
E14000815,age12,995
E14000815,age13,1041
E14000815,age14,995
E14000815,age15,1009
E14000815,age16,1053
E14000815,age17,1054
E14000815,age18,858
E14000815,age19,610
E14000815,age20,690
E14000815,age21,630
E14000815,age22,698
E14000815,age23,787
E14000815,age24,797
E14000815,age25,761
E14000815,age26,837
E14000815,age27,758
E14000815,age28,821
E14000815,age29,812
E14000815,age30,855
E14000815,age31,873
E14000815,age32,866
E14000815,age33,912
E14000815,age34,920
E14000815,age35,852
E14000815,age36,908
E14000815,age37,896
E14000815,age38,876
E14000815,age39,938
E14000815,age40,972
E14000815,age41,1002
E14000815,age42,1022
E14000815,age43,860
E14000815,age44,892
E14000815,age45,936
E14000815,age46,942
E14000815,age47,1043
E14000815,age48,1061
E14000815,age49,1139
E14000815,age50,1166
E14000815,age51,1143
E14000815,age52,1193
E14000815,age53,1200
E14000815,age54,1186
E14000815,age55,1310
E14000815,age56,1268
E14000815,age57,1303
E14000815,age58,1306
E14000815,age59,1265
E14000815,age60,1217
E14000815,age61,1207
E14000815,age62,1242
E14000815,age63,1140
E14000815,age64,1080
E14000815,age65,1023
E14000815,age66,1097
E14000815,age67,1060
E14000815,age68,1067
E14000815,age69,1108
E14000815,age70,1059
E14000815,age71,1142
E14000815,age72,1171
E14000815,age73,1297
E14000815,age74,1381
E14000815,age75,963
E14000815,age76,991
E14000815,age77,924
E14000815,age78,868
E14000815,age79,716
E14000815,age80,608
E14000815,age81,634
E14000815,age82,623
E14000815,age83,591
E14000815,age84,556
E14000815,age85,501
E14000815,age86,453
E14000815,age87,389
E14000815,age88,343
E14000815,age89,272
E14000815,age90,261
E14000815,age91,221
E14000815,age92,162
E14000815,age93,149
E14000815,age94,103
E14000815,age95,70
E14000815,age96,45
E14000815,age97,41
E14000815,age98,31
E14000815,age99,16
E14000815,over100,29
E14000816,under1,936
E14000816,age1,990
E14000816,age2,1089
E14000816,age3,1073
E14000816,age4,1177
E14000816,age5,1150
E14000816,age6,1144
E14000816,age7,1201
E14000816,age8,1229
E14000816,age9,1242
E14000816,age10,1210
E14000816,age11,1236
E14000816,age12,1292
E14000816,age13,1297
E14000816,age14,1272
E14000816,age15,1210
E14000816,age16,1216
E14000816,age17,1163
E14000816,age18,1058
E14000816,age19,885
E14000816,age20,913
E14000816,age21,902
E14000816,age22,1054
E14000816,age23,1121
E14000816,age24,1187
E14000816,age25,1246
E14000816,age26,1216
E14000816,age27,1225
E14000816,age28,1204
E14000816,age29,1285
E14000816,age30,1303
E14000816,age31,1275
E14000816,age32,1329
E14000816,age33,1277
E14000816,age34,1260
E14000816,age35,1213
E14000816,age36,1216
E14000816,age37,1159
E14000816,age38,1153
E14000816,age39,1227
E14000816,age40,1277
E14000816,age41,1293
E14000816,age42,1223
E14000816,age43,1110
E14000816,age44,1169
E14000816,age45,1225
E14000816,age46,1314
E14000816,age47,1405
E14000816,age48,1424
E14000816,age49,1567
E14000816,age50,1558
E14000816,age51,1566
E14000816,age52,1649
E14000816,age53,1554
E14000816,age54,1632
E14000816,age55,1702
E14000816,age56,1694
E14000816,age57,1649
E14000816,age58,1607
E14000816,age59,1564
E14000816,age60,1499
E14000816,age61,1470
E14000816,age62,1390
E14000816,age63,1398
E14000816,age64,1377
E14000816,age65,1399
E14000816,age66,1369
E14000816,age67,1385
E14000816,age68,1334
E14000816,age69,1366
E14000816,age70,1373
E14000816,age71,1442
E14000816,age72,1542
E14000816,age73,1660
E14000816,age74,1774
E14000816,age75,1306
E14000816,age76,1324
E14000816,age77,1209
E14000816,age78,1114
E14000816,age79,953
E14000816,age80,805
E14000816,age81,828
E14000816,age82,787
E14000816,age83,740
E14000816,age84,702
E14000816,age85,624
E14000816,age86,540
E14000816,age87,458
E14000816,age88,401
E14000816,age89,401
E14000816,age90,313
E14000816,age91,257
E14000816,age92,225
E14000816,age93,173
E14000816,age94,118
E14000816,age95,84
E14000816,age96,68
E14000816,age97,47
E14000816,age98,40
E14000816,age99,32
E14000816,over100,29
E14000817,under1,1170
E14000817,age1,1201
E14000817,age2,1288
E14000817,age3,1346
E14000817,age4,1424
E14000817,age5,1421
E14000817,age6,1373
E14000817,age7,1436
E14000817,age8,1400
E14000817,age9,1452
E14000817,age10,1504
E14000817,age11,1455
E14000817,age12,1458
E14000817,age13,1376
E14000817,age14,1399
E14000817,age15,1279
E14000817,age16,1320
E14000817,age17,1278
E14000817,age18,1100
E14000817,age19,781
E14000817,age20,755
E14000817,age21,911
E14000817,age22,1013
E14000817,age23,1082
E14000817,age24,1146
E14000817,age25,1122
E14000817,age26,1221
E14000817,age27,1305
E14000817,age28,1209
E14000817,age29,1285
E14000817,age30,1393
E14000817,age31,1481
E14000817,age32,1476
E14000817,age33,1546
E14000817,age34,1452
E14000817,age35,1565
E14000817,age36,1520
E14000817,age37,1551
E14000817,age38,1568
E14000817,age39,1623
E14000817,age40,1638
E14000817,age41,1728
E14000817,age42,1595
E14000817,age43,1536
E14000817,age44,1550
E14000817,age45,1529
E14000817,age46,1675
E14000817,age47,1716
E14000817,age48,1726
E14000817,age49,1705
E14000817,age50,1812
E14000817,age51,1702
E14000817,age52,1709
E14000817,age53,1735
E14000817,age54,1634
E14000817,age55,1620
E14000817,age56,1675
E14000817,age57,1667
E14000817,age58,1536
E14000817,age59,1528
E14000817,age60,1398
E14000817,age61,1313
E14000817,age62,1351
E14000817,age63,1265
E14000817,age64,1224
E14000817,age65,1196
E14000817,age66,1243
E14000817,age67,1150
E14000817,age68,1132
E14000817,age69,1123
E14000817,age70,1122
E14000817,age71,1129
E14000817,age72,1151
E14000817,age73,1332
E14000817,age74,1383
E14000817,age75,1031
E14000817,age76,1136
E14000817,age77,1051
E14000817,age78,926
E14000817,age79,689
E14000817,age80,653
E14000817,age81,671
E14000817,age82,640
E14000817,age83,597
E14000817,age84,557
E14000817,age85,538
E14000817,age86,433
E14000817,age87,414
E14000817,age88,386
E14000817,age89,353
E14000817,age90,350
E14000817,age91,207
E14000817,age92,238
E14000817,age93,151
E14000817,age94,122
E14000817,age95,86
E14000817,age96,73
E14000817,age97,40
E14000817,age98,33
E14000817,age99,27
E14000817,over100,39
E14000818,under1,983
E14000818,age1,1029
E14000818,age2,1049
E14000818,age3,1106
E14000818,age4,1150
E14000818,age5,1193
E14000818,age6,1042
E14000818,age7,1079
E14000818,age8,1256
E14000818,age9,1191
E14000818,age10,1190
E14000818,age11,1118
E14000818,age12,1203
E14000818,age13,1189
E14000818,age14,1136
E14000818,age15,1215
E14000818,age16,1142
E14000818,age17,1189
E14000818,age18,986
E14000818,age19,788
E14000818,age20,815
E14000818,age21,851
E14000818,age22,974
E14000818,age23,1067
E14000818,age24,1072
E14000818,age25,1114
E14000818,age26,1176
E14000818,age27,1117
E14000818,age28,1154
E14000818,age29,1290
E14000818,age30,1193
E14000818,age31,1283
E14000818,age32,1374
E14000818,age33,1322
E14000818,age34,1366
E14000818,age35,1294
E14000818,age36,1316
E14000818,age37,1263
E14000818,age38,1231
E14000818,age39,1246
E14000818,age40,1314
E14000818,age41,1264
E14000818,age42,1275
E14000818,age43,1153
E14000818,age44,1143
E14000818,age45,1196
E14000818,age46,1324
E14000818,age47,1358
E14000818,age48,1477
E14000818,age49,1542
E14000818,age50,1570
E14000818,age51,1550
E14000818,age52,1622
E14000818,age53,1691
E14000818,age54,1659
E14000818,age55,1664
E14000818,age56,1646
E14000818,age57,1725
E14000818,age58,1615
E14000818,age59,1593
E14000818,age60,1510
E14000818,age61,1432
E14000818,age62,1432
E14000818,age63,1405
E14000818,age64,1296
E14000818,age65,1285
E14000818,age66,1301
E14000818,age67,1366
E14000818,age68,1316
E14000818,age69,1287
E14000818,age70,1331
E14000818,age71,1334
E14000818,age72,1391
E14000818,age73,1428
E14000818,age74,1498
E14000818,age75,1071
E14000818,age76,1196
E14000818,age77,1065
E14000818,age78,928
E14000818,age79,820
E14000818,age80,823
E14000818,age81,780
E14000818,age82,706
E14000818,age83,669
E14000818,age84,605
E14000818,age85,513
E14000818,age86,466
E14000818,age87,376
E14000818,age88,362
E14000818,age89,327
E14000818,age90,323
E14000818,age91,219
E14000818,age92,180
E14000818,age93,144
E14000818,age94,106
E14000818,age95,106
E14000818,age96,62
E14000818,age97,48
E14000818,age98,37
E14000818,age99,23
E14000818,over100,42
E14000819,under1,1150
E14000819,age1,1225
E14000819,age2,1260
E14000819,age3,1313
E14000819,age4,1363
E14000819,age5,1341
E14000819,age6,1349
E14000819,age7,1347
E14000819,age8,1445
E14000819,age9,1387
E14000819,age10,1392
E14000819,age11,1358
E14000819,age12,1255
E14000819,age13,1232
E14000819,age14,1261
E14000819,age15,1212
E14000819,age16,1221
E14000819,age17,1178
E14000819,age18,1187
E14000819,age19,1224
E14000819,age20,1461
E14000819,age21,1577
E14000819,age22,1545
E14000819,age23,1706
E14000819,age24,1563
E14000819,age25,1539
E14000819,age26,1506
E14000819,age27,1478
E14000819,age28,1458
E14000819,age29,1474
E14000819,age30,1461
E14000819,age31,1441
E14000819,age32,1495
E14000819,age33,1468
E14000819,age34,1472
E14000819,age35,1457
E14000819,age36,1368
E14000819,age37,1394
E14000819,age38,1197
E14000819,age39,1150
E14000819,age40,1215
E14000819,age41,1208
E14000819,age42,1117
E14000819,age43,1012
E14000819,age44,966
E14000819,age45,1050
E14000819,age46,1006
E14000819,age47,1027
E14000819,age48,1033
E14000819,age49,1066
E14000819,age50,1110
E14000819,age51,1110
E14000819,age52,1083
E14000819,age53,1190
E14000819,age54,1188
E14000819,age55,1167
E14000819,age56,1241
E14000819,age57,1162
E14000819,age58,1206
E14000819,age59,1193
E14000819,age60,1119
E14000819,age61,1109
E14000819,age62,1082
E14000819,age63,1099
E14000819,age64,1020
E14000819,age65,953
E14000819,age66,936
E14000819,age67,836
E14000819,age68,838
E14000819,age69,792
E14000819,age70,765
E14000819,age71,711
E14000819,age72,748
E14000819,age73,741
E14000819,age74,770
E14000819,age75,584
E14000819,age76,549
E14000819,age77,485
E14000819,age78,508
E14000819,age79,450
E14000819,age80,437
E14000819,age81,406
E14000819,age82,385
E14000819,age83,386
E14000819,age84,339
E14000819,age85,314
E14000819,age86,266
E14000819,age87,232
E14000819,age88,206
E14000819,age89,166
E14000819,age90,154
E14000819,age91,125
E14000819,age92,84
E14000819,age93,70
E14000819,age94,43
E14000819,age95,33
E14000819,age96,25
E14000819,age97,20
E14000819,age98,9
E14000819,age99,7
E14000819,over100,9
E14000820,under1,844
E14000820,age1,935
E14000820,age2,984
E14000820,age3,1050
E14000820,age4,1025
E14000820,age5,1009
E14000820,age6,1062
E14000820,age7,1127
E14000820,age8,1192
E14000820,age9,1233
E14000820,age10,1162
E14000820,age11,1160
E14000820,age12,1111
E14000820,age13,1144
E14000820,age14,1159
E14000820,age15,1109
E14000820,age16,1094
E14000820,age17,1051
E14000820,age18,891
E14000820,age19,818
E14000820,age20,825
E14000820,age21,802
E14000820,age22,922
E14000820,age23,945
E14000820,age24,1018
E14000820,age25,1024
E14000820,age26,1023
E14000820,age27,1122
E14000820,age28,1063
E14000820,age29,1130
E14000820,age30,1121
E14000820,age31,1134
E14000820,age32,1115
E14000820,age33,1109
E14000820,age34,1116
E14000820,age35,1130
E14000820,age36,1141
E14000820,age37,1018
E14000820,age38,1061
E14000820,age39,1053
E14000820,age40,1109
E14000820,age41,1094
E14000820,age42,1052
E14000820,age43,921
E14000820,age44,972
E14000820,age45,1073
E14000820,age46,1026
E14000820,age47,1151
E14000820,age48,1196
E14000820,age49,1263
E14000820,age50,1298
E14000820,age51,1284
E14000820,age52,1296
E14000820,age53,1394
E14000820,age54,1445
E14000820,age55,1479
E14000820,age56,1404
E14000820,age57,1457
E14000820,age58,1447
E14000820,age59,1442
E14000820,age60,1389
E14000820,age61,1302
E14000820,age62,1383
E14000820,age63,1376
E14000820,age64,1314
E14000820,age65,1223
E14000820,age66,1248
E14000820,age67,1257
E14000820,age68,1227
E14000820,age69,1209
E14000820,age70,1220
E14000820,age71,1252
E14000820,age72,1212
E14000820,age73,1330
E14000820,age74,1294
E14000820,age75,956
E14000820,age76,957
E14000820,age77,839
E14000820,age78,758
E14000820,age79,750
E14000820,age80,642
E14000820,age81,650
E14000820,age82,623
E14000820,age83,545
E14000820,age84,491
E14000820,age85,445
E14000820,age86,382
E14000820,age87,345
E14000820,age88,288
E14000820,age89,239
E14000820,age90,227
E14000820,age91,202
E14000820,age92,150
E14000820,age93,114
E14000820,age94,86
E14000820,age95,69
E14000820,age96,46
E14000820,age97,30
E14000820,age98,16
E14000820,age99,16
E14000820,over100,28
E14000821,under1,1558
E14000821,age1,1594
E14000821,age2,1726
E14000821,age3,1739
E14000821,age4,1820
E14000821,age5,1870
E14000821,age6,1878
E14000821,age7,1973
E14000821,age8,1911
E14000821,age9,2038
E14000821,age10,1996
E14000821,age11,1997
E14000821,age12,1949
E14000821,age13,1943
E14000821,age14,1866
E14000821,age15,1745
E14000821,age16,1735
E14000821,age17,1668
E14000821,age18,1442
E14000821,age19,1123
E14000821,age20,1172
E14000821,age21,1328
E14000821,age22,1500
E14000821,age23,1704
E14000821,age24,1657
E14000821,age25,1824
E14000821,age26,1746
E14000821,age27,1818
E14000821,age28,1910
E14000821,age29,2167
E14000821,age30,2139
E14000821,age31,2152
E14000821,age32,2196
E14000821,age33,2203
E14000821,age34,2267
E14000821,age35,2375
E14000821,age36,2293
E14000821,age37,2229
E14000821,age38,2296
E14000821,age39,2288
E14000821,age40,2292
E14000821,age41,2243
E14000821,age42,2158
E14000821,age43,2023
E14000821,age44,2102
E14000821,age45,1944
E14000821,age46,2025
E14000821,age47,1869
E14000821,age48,1986
E14000821,age49,1875
E14000821,age50,1966
E14000821,age51,1822
E14000821,age52,1761
E14000821,age53,1754
E14000821,age54,1726
E14000821,age55,1691
E14000821,age56,1718
E14000821,age57,1693
E14000821,age58,1530
E14000821,age59,1516
E14000821,age60,1467
E14000821,age61,1480
E14000821,age62,1535
E14000821,age63,1456
E14000821,age64,1327
E14000821,age65,1327
E14000821,age66,1321
E14000821,age67,1274
E14000821,age68,1253
E14000821,age69,1208
E14000821,age70,1199
E14000821,age71,1176
E14000821,age72,1085
E14000821,age73,1146
E14000821,age74,1141
E14000821,age75,860
E14000821,age76,763
E14000821,age77,762
E14000821,age78,631
E14000821,age79,600
E14000821,age80,507
E14000821,age81,499
E14000821,age82,487
E14000821,age83,414
E14000821,age84,385
E14000821,age85,312
E14000821,age86,270
E14000821,age87,240
E14000821,age88,250
E14000821,age89,200
E14000821,age90,208
E14000821,age91,134
E14000821,age92,93
E14000821,age93,131
E14000821,age94,65
E14000821,age95,73
E14000821,age96,49
E14000821,age97,32
E14000821,age98,16
E14000821,age99,23
E14000821,over100,25
E14000822,under1,1698
E14000822,age1,1812
E14000822,age2,1804
E14000822,age3,1966
E14000822,age4,2016
E14000822,age5,2044
E14000822,age6,1976
E14000822,age7,2133
E14000822,age8,2186
E14000822,age9,2255
E14000822,age10,2291
E14000822,age11,2185
E14000822,age12,2216
E14000822,age13,2142
E14000822,age14,2030
E14000822,age15,1872
E14000822,age16,1984
E14000822,age17,1925
E14000822,age18,1543
E14000822,age19,1316
E14000822,age20,1248
E14000822,age21,1393
E14000822,age22,1566
E14000822,age23,1645
E14000822,age24,1776
E14000822,age25,1773
E14000822,age26,1798
E14000822,age27,1908
E14000822,age28,2014
E14000822,age29,2081
E14000822,age30,2153
E14000822,age31,2171
E14000822,age32,2250
E14000822,age33,2281
E14000822,age34,2191
E14000822,age35,2301
E14000822,age36,2316
E14000822,age37,2215
E14000822,age38,2390
E14000822,age39,2318
E14000822,age40,2520
E14000822,age41,2376
E14000822,age42,2390
E14000822,age43,2147
E14000822,age44,2148
E14000822,age45,2134
E14000822,age46,2194
E14000822,age47,2057
E14000822,age48,2086
E14000822,age49,2008
E14000822,age50,2129
E14000822,age51,2092
E14000822,age52,2074
E14000822,age53,1979
E14000822,age54,1997
E14000822,age55,1920
E14000822,age56,1874
E14000822,age57,1835
E14000822,age58,1731
E14000822,age59,1581
E14000822,age60,1658
E14000822,age61,1499
E14000822,age62,1450
E14000822,age63,1306
E14000822,age64,1311
E14000822,age65,1210
E14000822,age66,1252
E14000822,age67,1162
E14000822,age68,1158
E14000822,age69,1060
E14000822,age70,1063
E14000822,age71,1120
E14000822,age72,1054
E14000822,age73,1131
E14000822,age74,1061
E14000822,age75,771
E14000822,age76,825
E14000822,age77,728
E14000822,age78,727
E14000822,age79,580
E14000822,age80,498
E14000822,age81,539
E14000822,age82,489
E14000822,age83,427
E14000822,age84,403
E14000822,age85,381
E14000822,age86,314
E14000822,age87,265
E14000822,age88,215
E14000822,age89,191
E14000822,age90,175
E14000822,age91,151
E14000822,age92,99
E14000822,age93,84
E14000822,age94,87
E14000822,age95,65
E14000822,age96,46
E14000822,age97,38
E14000822,age98,30
E14000822,age99,13
E14000822,over100,13
E14000823,under1,1393
E14000823,age1,1463
E14000823,age2,1485
E14000823,age3,1381
E14000823,age4,1320
E14000823,age5,1489
E14000823,age6,1329
E14000823,age7,1344
E14000823,age8,1388
E14000823,age9,1437
E14000823,age10,1423
E14000823,age11,1512
E14000823,age12,1466
E14000823,age13,1449
E14000823,age14,1404
E14000823,age15,1371
E14000823,age16,1408
E14000823,age17,1354
E14000823,age18,1192
E14000823,age19,1018
E14000823,age20,1057
E14000823,age21,1206
E14000823,age22,1360
E14000823,age23,1454
E14000823,age24,1609
E14000823,age25,1706
E14000823,age26,1825
E14000823,age27,1741
E14000823,age28,2017
E14000823,age29,2006
E14000823,age30,1971
E14000823,age31,2060
E14000823,age32,2001
E14000823,age33,2049
E14000823,age34,2080
E14000823,age35,2047
E14000823,age36,1951
E14000823,age37,1949
E14000823,age38,1958
E14000823,age39,1923
E14000823,age40,2008
E14000823,age41,1957
E14000823,age42,1853
E14000823,age43,1704
E14000823,age44,1726
E14000823,age45,1546
E14000823,age46,1616
E14000823,age47,1531
E14000823,age48,1600
E14000823,age49,1508
E14000823,age50,1506
E14000823,age51,1550
E14000823,age52,1560
E14000823,age53,1596
E14000823,age54,1553
E14000823,age55,1526
E14000823,age56,1368
E14000823,age57,1416
E14000823,age58,1313
E14000823,age59,1278
E14000823,age60,1284
E14000823,age61,1170
E14000823,age62,1144
E14000823,age63,978
E14000823,age64,1003
E14000823,age65,924
E14000823,age66,839
E14000823,age67,788
E14000823,age68,716
E14000823,age69,667
E14000823,age70,746
E14000823,age71,705
E14000823,age72,631
E14000823,age73,677
E14000823,age74,609
E14000823,age75,522
E14000823,age76,490
E14000823,age77,452
E14000823,age78,433
E14000823,age79,380
E14000823,age80,377
E14000823,age81,419
E14000823,age82,381
E14000823,age83,355
E14000823,age84,314
E14000823,age85,249
E14000823,age86,217
E14000823,age87,212
E14000823,age88,199
E14000823,age89,149
E14000823,age90,139
E14000823,age91,119
E14000823,age92,93
E14000823,age93,80
E14000823,age94,60
E14000823,age95,37
E14000823,age96,32
E14000823,age97,23
E14000823,age98,17
E14000823,age99,10
E14000823,over100,15
E14000824,under1,757
E14000824,age1,815
E14000824,age2,876
E14000824,age3,896
E14000824,age4,888
E14000824,age5,942
E14000824,age6,962
E14000824,age7,965
E14000824,age8,1043
E14000824,age9,1129
E14000824,age10,1227
E14000824,age11,1134
E14000824,age12,1236
E14000824,age13,1218
E14000824,age14,1184
E14000824,age15,1123
E14000824,age16,1199
E14000824,age17,1205
E14000824,age18,966
E14000824,age19,624
E14000824,age20,607
E14000824,age21,711
E14000824,age22,919
E14000824,age23,953
E14000824,age24,882
E14000824,age25,862
E14000824,age26,925
E14000824,age27,835
E14000824,age28,872
E14000824,age29,844
E14000824,age30,904
E14000824,age31,914
E14000824,age32,920
E14000824,age33,896
E14000824,age34,916
E14000824,age35,958
E14000824,age36,965
E14000824,age37,1015
E14000824,age38,1049
E14000824,age39,1077
E14000824,age40,1150
E14000824,age41,1183
E14000824,age42,1160
E14000824,age43,1223
E14000824,age44,1228
E14000824,age45,1262
E14000824,age46,1302
E14000824,age47,1306
E14000824,age48,1442
E14000824,age49,1537
E14000824,age50,1512
E14000824,age51,1364
E14000824,age52,1508
E14000824,age53,1536
E14000824,age54,1637
E14000824,age55,1667
E14000824,age56,1672
E14000824,age57,1657
E14000824,age58,1527
E14000824,age59,1462
E14000824,age60,1442
E14000824,age61,1405
E14000824,age62,1331
E14000824,age63,1313
E14000824,age64,1247
E14000824,age65,1222
E14000824,age66,1130
E14000824,age67,1163
E14000824,age68,1150
E14000824,age69,1068
E14000824,age70,1020
E14000824,age71,1194
E14000824,age72,1112
E14000824,age73,1273
E14000824,age74,1342
E14000824,age75,1026
E14000824,age76,1077
E14000824,age77,955
E14000824,age78,877
E14000824,age79,717
E14000824,age80,702
E14000824,age81,701
E14000824,age82,676
E14000824,age83,671
E14000824,age84,577
E14000824,age85,537
E14000824,age86,489
