code,category,value
E14000775,professional,7124
E14000775,technical,5559
E14000775,admin,5454
E14000775,skilledTrade,5323
E14000775,service,5995
E14000775,sales,4793
E14000775,manual,4911
E14000775,elementary,6139
E14000776,N/A,53232
E14000776,management,3977
E14000776,professional,8203
E14000776,technical,4348
E14000776,admin,3177
E14000776,skilledTrade,4284
E14000776,service,4092
E14000776,sales,2962
E14000776,manual,2355
E14000776,elementary,3849
E14000777,N/A,88866
E14000777,management,4123
E14000777,professional,12201
E14000777,technical,7568
E14000777,admin,5159
E14000777,skilledTrade,4777
E14000777,service,6910
E14000777,sales,6248
E14000777,manual,5079
E14000777,elementary,10956
E14000778,N/A,60507
E14000778,management,3438
E14000778,professional,7026
E14000778,technical,4843
E14000778,admin,4290
E14000778,skilledTrade,4800
E14000778,service,5681
E14000778,sales,4004
E14000778,manual,3838
E14000778,elementary,6462
E14000779,N/A,50257
E14000779,management,6167
E14000779,professional,14910
E14000779,technical,6811
E14000779,admin,3909
E14000779,skilledTrade,2517
E14000779,service,3597
E14000779,sales,3100
E14000779,manual,1772
E14000779,elementary,3141
E14000780,N/A,47871
E14000780,management,4914
E14000780,professional,11085
E14000780,technical,5924
E14000780,admin,3321
E14000780,skilledTrade,2922
E14000780,service,3098
E14000780,sales,3273
E14000780,manual,1408
E14000780,elementary,3527
E14000781,N/A,51738
E14000781,management,3937
E14000781,professional,8503
E14000781,technical,6465
E14000781,admin,4775
E14000781,skilledTrade,4742
E14000781,service,5022
E14000781,sales,4279
E14000781,manual,3444
E14000781,elementary,6145
E14000782,N/A,73042
E14000782,management,3779
E14000782,professional,7010
E14000782,technical,4325
E14000782,admin,4677
E14000782,skilledTrade,3881
E14000782,service,4676
E14000782,sales,5492
E14000782,manual,10213
E14000782,elementary,10046
E14000783,N/A,76954
E14000783,management,4075
E14000783,professional,10234
E14000783,technical,5130
E14000783,admin,4125
E14000783,skilledTrade,3769
E14000783,service,4947
E14000783,sales,4933
E14000783,manual,5654
E14000783,elementary,8439
E14000784,N/A,63643
E14000784,management,3152
E14000784,professional,6830
E14000784,technical,4223
E14000784,admin,3551
E14000784,skilledTrade,4419
E14000784,service,5929
E14000784,sales,4336
E14000784,manual,6395
E14000784,elementary,10694
E14000785,N/A,56827
E14000785,management,5768
E14000785,professional,8595
E14000785,technical,6829
E14000785,admin,5281
E14000785,skilledTrade,6049
E14000785,service,5381
E14000785,sales,4502
E14000785,manual,4476
E14000785,elementary,5408
E14000786,N/A,50787
E14000786,management,6175
E14000786,professional,8323
E14000786,technical,5931
E14000786,admin,3533
E14000786,skilledTrade,4650
E14000786,service,3966
E14000786,sales,2567
E14000786,manual,1891
E14000786,elementary,3112
E14000787,N/A,55330
E14000787,management,6986
E14000787,professional,13337
E14000787,technical,8286
E14000787,admin,4544
E14000787,skilledTrade,4160
E14000787,service,4993
E14000787,sales,3840
E14000787,manual,2556
E14000787,elementary,5110
E14000788,N/A,53451
E14000788,management,8441
E14000788,professional,15931
E14000788,technical,10624
E14000788,admin,4781
E14000788,skilledTrade,3891
E14000788,service,4701
E14000788,sales,3367
E14000788,manual,2265
E14000788,elementary,4375
E14000789,N/A,58246
E14000789,management,8734
E14000789,professional,19901
E14000789,technical,13135
E14000789,admin,4925
E14000789,skilledTrade,4152
E14000789,service,5583
E14000789,sales,3918
E14000789,manual,2469
E14000789,elementary,6818
E14000790,N/A,52502
E14000790,management,7248
E14000790,professional,13475
E14000790,technical,8116
E14000790,admin,4385
E14000790,skilledTrade,5311
E14000790,service,3902
E14000790,sales,3411
E14000790,manual,2999
E14000790,elementary,6336
E14000791,N/A,51706
E14000791,management,7828
E14000791,professional,9786
E14000791,technical,6311
E14000791,admin,4391
E14000791,skilledTrade,5071
E14000791,service,3468
E14000791,sales,3012
E14000791,manual,2746
E14000791,elementary,4307
E14000792,N/A,63709
E14000792,management,4569
E14000792,professional,8489
E14000792,technical,6450
E14000792,admin,4533
E14000792,skilledTrade,5415
E14000792,service,5967
E14000792,sales,5406
E14000792,manual,5286
E14000792,elementary,7545
E14000793,N/A,72785
E14000793,management,4598
E14000793,professional,14323
E14000793,technical,7272
E14000793,admin,4589
E14000793,skilledTrade,2992
E14000793,service,4496
E14000793,sales,5125
E14000793,manual,2501
E14000793,elementary,6664
E14000794,N/A,55045
E14000794,management,2576
E14000794,professional,4991
E14000794,technical,3869
E14000794,admin,4380
E14000794,skilledTrade,3690
E14000794,service,5102
E14000794,sales,3989
E14000794,manual,3592
E14000794,elementary,6078
E14000795,N/A,53232
E14000795,management,3518
E14000795,professional,9047
E14000795,technical,4702
E14000795,admin,4026
E14000795,skilledTrade,2851
E14000795,service,3815
E14000795,sales,3475
E14000795,manual,2523
E14000795,elementary,4927
E14000796,N/A,53802
E14000796,management,3424
E14000796,professional,6565
E14000796,technical,4590
E14000796,admin,4618
E14000796,skilledTrade,3912
E14000796,service,5019
E14000796,sales,3646
E14000796,manual,3729
E14000796,elementary,5474
E14000797,N/A,61286
E14000797,management,5850
E14000797,professional,10039
E14000797,technical,6548
E14000797,admin,4132
E14000797,skilledTrade,4970
E14000797,service,4322
E14000797,sales,3473
E14000797,manual,3292
E14000797,elementary,5230
E14000798,N/A,61020
E14000798,management,5230
E14000798,professional,5224
E14000798,technical,4508
E14000798,admin,3427
E14000798,skilledTrade,5842
E14000798,service,4644
E14000798,sales,3085
E14000798,manual,3276
E14000798,elementary,4459
E14000799,N/A,46964
E14000799,management,5997
E14000799,professional,6129
E14000799,technical,4181
E14000799,admin,3356
E14000799,skilledTrade,6487
E14000799,service,3557
E14000799,sales,2485
E14000799,manual,2360
E14000799,elementary,3858
E14000800,N/A,62032
E14000800,management,4326
E14000800,professional,8314
E14000800,technical,4928
E14000800,admin,4230
E14000800,skilledTrade,4450
E14000800,service,4942
E14000800,sales,3657
E14000800,manual,5355
E14000800,elementary,6514
E14000801,N/A,68019
E14000801,management,4837
E14000801,professional,7873
E14000801,technical,5495
E14000801,admin,4562
E14000801,skilledTrade,5611
E14000801,service,5911
E14000801,sales,4394
E14000801,manual,6322
E14000801,elementary,10482
E14000802,N/A,49157
E14000802,management,7865
E14000802,professional,10809
E14000802,technical,6736
E14000802,admin,4229
E14000802,skilledTrade,4138
E14000802,service,3934
E14000802,sales,3084
E14000802,manual,2019
E14000802,elementary,3600
E14000803,N/A,54196
E14000803,management,10946
E14000803,professional,13958
E14000803,technical,8666
E14000803,admin,4609
E14000803,skilledTrade,4159
E14000803,service,3644
E14000803,sales,2681
E14000803,manual,2011
E14000803,elementary,3077
E14000804,N/A,57110
E14000804,management,7925
E14000804,professional,10677
E14000804,technical,7950
E14000804,admin,5386
E14000804,skilledTrade,5848
E14000804,service,4652
E14000804,sales,3796
E14000804,manual,3723
E14000804,elementary,6098
E14000805,N/A,52946
E14000805,management,4833
E14000805,professional,7484
E14000805,technical,5805
E14000805,admin,4642
E14000805,skilledTrade,5702
E14000805,service,4950
E14000805,sales,3777
E14000805,manual,4459
E14000805,elementary,5090
E14000806,N/A,49708
E14000806,management,7501
E14000806,professional,7649
E14000806,technical,6165
E14000806,admin,5171
E14000806,skilledTrade,5519
E14000806,service,3408
E14000806,sales,3039
E14000806,manual,2678
E14000806,elementary,3476
E14000807,N/A,87354
E14000807,management,5675
E14000807,professional,17584
E14000807,technical,10736
E14000807,admin,5358
E14000807,skilledTrade,3906
E14000807,service,6631
E14000807,sales,6289
E14000807,manual,3565
E14000807,elementary,9200
E14000808,N/A,75201
E14000808,management,3357
E14000808,professional,9322
E14000808,technical,5333
E14000808,admin,3471
E14000808,skilledTrade,3127
E14000808,service,4437
E14000808,sales,4862
E14000808,manual,3916
E14000808,elementary,7206
E14000809,N/A,50385
E14000809,management,5957
E14000809,professional,17460
E14000809,technical,8192
E14000809,admin,3705
E14000809,skilledTrade,2307
E14000809,service,3299
E14000809,sales,3470
E14000809,manual,1647
E14000809,elementary,3847
E14000810,N/A,59115
E14000810,management,4976
E14000810,professional,6575
E14000810,technical,5462
E14000810,admin,4363
E14000810,skilledTrade,6299
E14000810,service,5826
E14000810,sales,4337
E14000810,manual,5093
E14000810,elementary,8436
E14000811,N/A,50476
E14000811,management,8107
E14000811,professional,10239
E14000811,technical,6769
E14000811,admin,4663
E14000811,skilledTrade,5453
E14000811,service,3932
E14000811,sales,3039
E14000811,manual,2247
E14000811,elementary,3271
E14000812,N/A,63825
E14000812,management,7928
E14000812,professional,10837
E14000812,technical,6406
E14000812,admin,5287
E14000812,skilledTrade,4425
E14000812,service,4319
E14000812,sales,3422
E14000812,manual,3346
E14000812,elementary,4804
E14000813,N/A,59896
E14000813,management,10599
E14000813,professional,13609
E14000813,technical,10168
E14000813,admin,6351
E14000813,skilledTrade,6497
E14000813,service,4932
E14000813,sales,3507
E14000813,manual,3069
E14000813,elementary,4386
E14000814,N/A,44128
E14000814,management,5314
E14000814,professional,9026
E14000814,technical,5535
E14000814,admin,3868
E14000814,skilledTrade,4328
E14000814,service,3172
E14000814,sales,2772
E14000814,manual,2513
E14000814,elementary,3289
E14000815,N/A,45335
E14000815,management,5539
E14000815,professional,7710
E14000815,technical,5288
E14000815,admin,4014
E14000815,skilledTrade,4762
E14000815,service,3616
E14000815,sales,2845
E14000815,manual,2090
E14000815,elementary,3206
E14000816,N/A,59900
E14000816,management,6593
E14000816,professional,8078
E14000816,technical,6472
E14000816,admin,4720
E14000816,skilledTrade,6771
E14000816,service,5522
E14000816,sales,3905
E14000816,manual,4025
E14000816,elementary,5387
E14000817,N/A,56933
E14000817,management,9784
E14000817,professional,13363
E14000817,technical,9275
E14000817,admin,5486
E14000817,skilledTrade,5234
E14000817,service,5443
E14000817,sales,3639
E14000817,manual,2315
E14000817,elementary,4181
E14000818,N/A,55533
E14000818,management,8067
E14000818,professional,9210
E14000818,technical,6414
E14000818,admin,4879
E14000818,skilledTrade,5972
E14000818,service,4598
E14000818,sales,3764
E14000818,manual,4114
E14000818,elementary,5191
E14000819,N/A,60557
E14000819,management,2484
E14000819,professional,5247
E14000819,technical,3592
E14000819,admin,2976
E14000819,skilledTrade,3816
E14000819,service,5132
E14000819,sales,3684
E14000819,manual,4011
E14000819,elementary,5574
E14000820,N/A,56175
E14000820,management,3856
E14000820,professional,7055
E14000820,technical,4879
E14000820,admin,3521
E14000820,skilledTrade,4682
E14000820,service,4972
E14000820,sales,3251
E14000820,manual,3348
E14000820,elementary,4230
E14000821,N/A,69824
E14000821,management,8967
E14000821,professional,14611
E14000821,technical,9774
E14000821,admin,6614
E14000821,skilledTrade,5403
E14000821,service,5276
E14000821,sales,5473
E14000821,manual,4679
E14000821,elementary,9338
E14000822,N/A,73858
E14000822,management,9331
E14000822,professional,15929
E14000822,technical,10164
E14000822,admin,7210
E14000822,skilledTrade,5601
E14000822,service,5740
E14000822,sales,5880
E14000822,manual,4668
E14000822,elementary,8719
E14000823,N/A,56240
E14000823,management,6378
E14000823,professional,11343
E14000823,technical,7318
E14000823,admin,5112
E14000823,skilledTrade,6369
E14000823,service,5674
E14000823,sales,4793
E14000823,manual,3881
E14000823,elementary,6863
E14000824,N/A,49859
E14000824,management,9652
E14000824,professional,10996
E14000824,technical,7059
E14000824,admin,4380
E14000824,skilledTrade,4641
E14000824,service,3690
E14000824,sales,2316
E14000824,manual,1423
E14000824,elementary,2639
E14000825,N/A,49656
E14000825,management,4181
E14000825,professional,6150
E14000825,technical,4590
E14000825,admin,3389
E14000825,skilledTrade,5088
E14000825,service,5277
E14000825,sales,3272
E14000825,manual,3358
E14000825,elementary,4339
E14000826,N/A,50879
E14000826,management,6577
E14000826,professional,10798
E14000826,technical,8057
E14000826,admin,5999
E14000826,skilledTrade,5549
E14000826,service,4375
E14000826,sales,4113
E14000826,manual,3498
E14000826,elementary,4776
E14000827,N/A,48400
E14000827,management,6043
E14000827,professional,7283
E14000827,technical,5618
E14000827,admin,4363
E14000827,skilledTrade,5312
E14000827,service,4318
E14000827,sales,2769
E14000827,manual,2783
E14000827,elementary,3890
E14000828,N/A,48683
E14000828,management,5954
E14000828,professional,6673
E14000828,technical,4309
E14000828,admin,3352
E14000828,skilledTrade,4659
E14000828,service,3935
E14000828,sales,2617
E14000828,manual,1715
E14000828,elementary,3110
E14000829,N/A,56181
E14000829,management,7520
E14000829,professional,8849
E14000829,technical,6113
E14000829,admin,4263
E14000829,skilledTrade,5157
E14000829,service,4178
E14000829,sales,3434
E14000829,manual,3668
E14000829,elementary,5195
E14000830,N/A,55446
E14000830,management,9460
E14000830,professional,12797
E14000830,technical,8320
E14000830,admin,5218
E14000830,skilledTrade,5747
E14000830,service,5100
E14000830,sales,3733
E14000830,manual,2919
E14000830,elementary,4696
E14000831,N/A,64564
E14000831,management,3350
E14000831,professional,8593
E14000831,technical,4121
E14000831,admin,3126
E14000831,skilledTrade,3352
E14000831,service,4030
E14000831,sales,4130
E14000831,manual,3047
E14000831,elementary,5445
E14000832,N/A,57323
E14000832,management,3332
E14000832,professional,11186
E14000832,technical,5383
E14000832,admin,3559
E14000832,skilledTrade,2697
E14000832,service,3526
E14000832,sales,4332
E14000832,manual,2142
E14000832,elementary,5304
E14000833,N/A,53160
E14000833,management,4766
E14000833,professional,10950
E14000833,technical,5556
E14000833,admin,4344
E14000833,skilledTrade,3988
E14000833,service,4138
E14000833,sales,4111
E14000833,manual,2717
E14000833,elementary,3855
E14000834,N/A,48370
E14000834,management,3989
E14000834,professional,7441
E14000834,technical,4696
E14000834,admin,3686
E14000834,skilledTrade,4425
E14000834,service,4199
E14000834,sales,3579
E14000834,manual,3117
E14000834,elementary,5185
E14000835,N/A,50841
E14000835,management,5473
E14000835,professional,7269
E14000835,technical,5126
E14000835,admin,3891
E14000835,skilledTrade,5466
E14000835,service,4979
E14000835,sales,3514
E14000835,manual,2807
E14000835,elementary,4149
E14000836,N/A,62357
E14000836,management,5335
E14000836,professional,7389
E14000836,technical,6545
E14000836,admin,5286
E14000836,skilledTrade,6043
E14000836,service,5485
E14000836,sales,4780
E14000836,manual,6555
E14000836,elementary,8489
E14000837,N/A,51813
E14000837,management,5497
E14000837,professional,5373
E14000837,technical,3928
E14000837,admin,3051
E14000837,skilledTrade,7450
E14000837,service,4557
E14000837,sales,3374
E14000837,manual,3208
E14000837,elementary,4772
E14000838,N/A,53448
E14000838,management,5749
E14000838,professional,6898
E14000838,technical,5067
E14000838,admin,3618
E14000838,skilledTrade,7162
E14000838,service,4874
E14000838,sales,3406
E14000838,manual,3237
E14000838,elementary,5152
E14000839,N/A,52747
E14000839,management,6631
E14000839,professional,7702
E14000839,technical,5643
E14000839,admin,4232
E14000839,skilledTrade,6520
E14000839,service,4352
E14000839,sales,3078
E14000839,manual,2912
E14000839,elementary,4417
E14000840,N/A,48843
E14000840,management,3950
E14000840,professional,6056
E14000840,technical,4680
E14000840,admin,4107
E14000840,skilledTrade,4363
E14000840,service,4010
E14000840,sales,3597
E14000840,manual,3467
E14000840,elementary,4262
E14000841,N/A,60146
E14000841,management,10333
E14000841,professional,13270
E14000841,technical,9859
E14000841,admin,6349
E14000841,skilledTrade,6806
E14000841,service,5069
E14000841,sales,3983
E14000841,manual,3353
E14000841,elementary,4719
E14000842,N/A,64280
E14000842,management,6263
E14000842,professional,6870
E14000842,technical,6349
E14000842,admin,5064
E14000842,skilledTrade,7416
E14000842,service,5898
E14000842,sales,4130
E14000842,manual,7340
E14000842,elementary,7235
E14000843,N/A,50355
E14000843,management,5420
E14000843,professional,7343
E14000843,technical,4950
E14000843,admin,4184
E14000843,skilledTrade,5210
E14000843,service,4240
E14000843,sales,3485
E14000843,manual,3117
E14000843,elementary,4320
E14000844,N/A,52401
E14000844,management,10524
E14000844,professional,12843
E14000844,technical,9012
E14000844,admin,5062
E14000844,skilledTrade,4734
E14000844,service,3849
E14000844,sales,2803
E14000844,manual,1724
E14000844,elementary,2956
E14000845,N/A,51812
E14000845,management,8572
E14000845,professional,11378
E14000845,technical,7467
E14000845,admin,4856
E14000845,skilledTrade,5091
E14000845,service,4018
E14000845,sales,3086
E14000845,manual,2685
E14000845,elementary,3825
E14000846,N/A,50835
E14000846,management,6966
E14000846,professional,9818
E14000846,technical,6137
E14000846,admin,4756
E14000846,skilledTrade,5712
E14000846,service,4280
E14000846,sales,2965
E14000846,manual,2777
E14000846,elementary,4121
E14000847,N/A,48049
E14000847,management,6306
E14000847,professional,6942
E14000847,technical,4693
E14000847,admin,3735
E14000847,skilledTrade,6578
E14000847,service,3828
E14000847,sales,2551
E14000847,manual,2691
E14000847,elementary,4119
E14000848,N/A,51730
E14000848,management,4706
E14000848,professional,4428
E14000848,technical,3513
E14000848,admin,2769
E14000848,skilledTrade,5543
E14000848,service,4104
E14000848,sales,2951
E14000848,manual,2089
E14000848,elementary,3789
E14000849,N/A,58339
E14000849,management,6941
E14000849,professional,7968
E14000849,technical,6068
E14000849,admin,4546
E14000849,skilledTrade,7287
E14000849,service,5424
E14000849,sales,3683
E14000849,manual,4261
E14000849,elementary,5637
E14000850,N/A,53933
E14000850,management,8046
E14000850,professional,11730
E14000850,technical,7227
E14000850,admin,5042
E14000850,skilledTrade,4502
E14000850,service,3781
E14000850,sales,3062
E14000850,manual,2244
E14000850,elementary,3598
E14000851,N/A,59651
E14000851,management,6817
E14000851,professional,10553
E14000851,technical,8023
E14000851,admin,6199
E14000851,skilledTrade,6545
E14000851,service,5521
E14000851,sales,5183
E14000851,manual,5829
E14000851,elementary,6899
E14000852,N/A,56794
E14000852,management,5283
E14000852,professional,6874
E14000852,technical,5315
E14000852,admin,3913
E14000852,skilledTrade,5303
E14000852,service,5464
E14000852,sales,3398
E14000852,manual,2825
E14000852,elementary,4179
E14000853,N/A,57434
E14000853,management,4480
E14000853,professional,9418
E14000853,technical,6495
E14000853,admin,5954
E14000853,skilledTrade,4845
E14000853,service,4954
E14000853,sales,5407
E14000853,manual,3594
E14000853,elementary,5060
E14000854,N/A,48939
E14000854,management,5202
E14000854,professional,6556
E14000854,technical,5385
E14000854,admin,4650
E14000854,skilledTrade,5175
E14000854,service,4130
E14000854,sales,3482
E14000854,manual,4254
E14000854,elementary,5898
E14000855,N/A,70911
E14000855,management,9643
E14000855,professional,13333
E14000855,technical,9992
E14000855,admin,7435
E14000855,skilledTrade,7048
E14000855,service,6002
E14000855,sales,5247
E14000855,manual,5454
E14000855,elementary,7751
E14000856,N/A,51930
E14000856,management,4642
E14000856,professional,6903
E14000856,technical,5212
E14000856,admin,3909
E14000856,skilledTrade,5284
E14000856,service,4636
E14000856,sales,3460
E14000856,manual,3714
E14000856,elementary,4207
E14000857,N/A,55655
E14000857,management,9156
E14000857,professional,11124
E14000857,technical,8755
E14000857,admin,6188
E14000857,skilledTrade,6107
E14000857,service,4799
E14000857,sales,3651
E14000857,manual,3711
E14000857,elementary,5390
E14000858,N/A,52744
E14000858,management,7305
E14000858,professional,8940
E14000858,technical,6845
E14000858,admin,4828
E14000858,skilledTrade,5962
E14000858,service,4407
E14000858,sales,3642
E14000858,manual,4481
E14000858,elementary,5551
E14000859,N/A,54773
E14000859,management,4936
E14000859,professional,6270
E14000859,technical,4281
E14000859,admin,3756
E14000859,skilledTrade,5941
E14000859,service,4990
E14000859,sales,3432
E14000859,manual,4591
E14000859,elementary,5712
E14000860,N/A,49816
E14000860,management,8226
E14000860,professional,9974
E14000860,technical,8059
E14000860,admin,5106
E14000860,skilledTrade,5565
E14000860,service,3893
E14000860,sales,2855
E14000860,manual,2769
E14000860,elementary,3615
E14000861,N/A,47387
E14000861,management,4059
E14000861,professional,6903
E14000861,technical,4845
E14000861,admin,4278
E14000861,skilledTrade,4845
E14000861,service,4686
E14000861,sales,3526
E14000861,manual,4317
E14000861,elementary,8352
E14000862,N/A,53238
E14000862,management,4899
E14000862,professional,7839
E14000862,technical,5369
E14000862,admin,4698
E14000862,skilledTrade,5199
E14000862,service,5214
E14000862,sales,4065
E14000862,manual,5186
E14000862,elementary,11120
E14000863,N/A,47679
E14000863,management,4361
E14000863,professional,7418
E14000863,technical,5565
E14000863,admin,4296
E14000863,skilledTrade,5294
E14000863,service,4673
E14000863,sales,4283
E14000863,manual,3448
E14000863,elementary,5066
E14000864,N/A,58642
E14000864,management,4279
E14000864,professional,11856
E14000864,technical,6083
E14000864,admin,3612
E14000864,skilledTrade,3964
E14000864,service,4649
E14000864,sales,4277
E14000864,manual,2773
E14000864,elementary,5790
E14000865,N/A,63551
E14000865,management,3533
E14000865,professional,8694
E14000865,technical,5418
E14000865,admin,3237
E14000865,skilledTrade,3212
E14000865,service,4469
E14000865,sales,4082
E14000865,manual,4012
E14000865,elementary,7359
E14000866,N/A,58348
E14000866,management,2920
E14000866,professional,5233
E14000866,technical,3830
E14000866,admin,3419
E14000866,skilledTrade,4311
E14000866,service,5718
E14000866,sales,4083
E14000866,manual,4056
E14000866,elementary,7443
E14000867,N/A,72866
E14000867,management,3844
E14000867,professional,10505
E14000867,technical,5093
E14000867,admin,3456
E14000867,skilledTrade,3111
E14000867,service,4104
E14000867,sales,3951
E14000867,manual,3162
E14000867,elementary,6613
E14000868,N/A,51880
E14000868,management,4962
E14000868,professional,7788
E14000868,technical,5697
E14000868,admin,4738
E14000868,skilledTrade,4842
E14000868,service,4587
E14000868,sales,3544
E14000868,manual,4474
E14000868,elementary,6972
E14000869,N/A,46083
E14000869,management,6094
E14000869,professional,9129
E14000869,technical,6526
E14000869,admin,6403
E14000869,skilledTrade,4618
E14000869,service,3250
E14000869,sales,2532
E14000869,manual,2219
E14000869,elementary,2831
E14000870,N/A,64128
E14000870,management,4913
E14000870,professional,7316
E14000870,technical,5156
E14000870,admin,4097
E14000870,skilledTrade,4991
E14000870,service,4801
E14000870,sales,3585
E14000870,manual,4056
E14000870,elementary,5561
E14000871,N/A,68454
E14000871,management,3751
E14000871,professional,6203
E14000871,technical,4801
E14000871,admin,4221
E14000871,skilledTrade,4942
E14000871,service,4698
E14000871,sales,4093
E14000871,manual,4587
E14000871,elementary,6274
E14000872,N/A,49441
E14000872,management,7220
E14000872,professional,10903
E14000872,technical,6313
E14000872,admin,5156
E14000872,skilledTrade,3954
E14000872,service,3195
E14000872,sales,2442
E14000872,manual,1707
E14000872,elementary,2492
E14000873,N/A,71539
E14000873,management,4786
E14000873,professional,20226
E14000873,technical,6915
E14000873,admin,3973
E14000873,skilledTrade,4120
E14000873,service,5383
E14000873,sales,3784
E14000873,manual,3483
E14000873,elementary,7248
E14000874,N/A,55251
E14000874,management,7062
E14000874,professional,17863
E14000874,technical,7079
E14000874,admin,4408
E14000874,skilledTrade,4291
E14000874,service,3466
E14000874,sales,2685
E14000874,manual,2136
E14000874,elementary,3795
E14000875,N/A,56134
E14000875,management,4070
E14000875,professional,5701
E14000875,technical,4083
E14000875,admin,3159
E14000875,skilledTrade,5373
E14000875,service,4135
E14000875,sales,3673
E14000875,manual,4558
E14000875,elementary,4871
E14000876,N/A,47259
E14000876,management,5350
E14000876,professional,8628
E14000876,technical,5281
E14000876,admin,4237
E14000876,skilledTrade,5005
E14000876,service,3857
E14000876,sales,3029
E14000876,manual,2756
E14000876,elementary,3617
E14000877,N/A,42872
E14000877,management,5423
E14000877,professional,6129
E14000877,technical,4123
E14000877,admin,3339
E14000877,skilledTrade,7385
E14000877,service,3649
E14000877,sales,3095
E14000877,manual,3737
E14000877,elementary,4670
E14000878,N/A,72586
E14000878,management,4951
E14000878,professional,8127
E14000878,technical,5678
E14000878,admin,5015
E14000878,skilledTrade,5221
E14000878,service,5458
E14000878,sales,5393
E14000878,manual,7506
E14000878,elementary,11216
E14000879,N/A,53226
E14000879,management,3367
E14000879,professional,5799
E14000879,technical,5104
E14000879,admin,4159
E14000879,skilledTrade,5843
E14000879,service,5405
E14000879,sales,3884
E14000879,manual,3509
E14000879,elementary,5045
E14000880,N/A,60530
E14000880,management,4509
E14000880,professional,9524
E14000880,technical,6604
E14000880,admin,4397
E14000880,skilledTrade,6075
E14000880,service,5710
E14000880,sales,5051
E14000880,manual,3964
E14000880,elementary,6293
E14000881,N/A,52489
E14000881,management,6554
E14000881,professional,9387
E14000881,technical,6410
E14000881,admin,4358
E14000881,skilledTrade,5370
E14000881,service,4672
E14000881,sales,3642
E14000881,manual,3008
E14000881,elementary,4128
E14000882,N/A,81694
E14000882,management,12010
E14000882,professional,27661
E14000882,technical,14543
E14000882,admin,6232
E14000882,skilledTrade,4102
E14000882,service,4965
E14000882,sales,5602
E14000882,manual,3685
E14000882,elementary,6788
E14000883,N/A,50665
E14000883,management,5091
E14000883,professional,8366
E14000883,technical,5994
E14000883,admin,5004
E14000883,skilledTrade,6174
E14000883,service,5497
E14000883,sales,4022
E14000883,manual,3705
E14000883,elementary,5615
E14000884,N/A,59550
E14000884,management,4715
E14000884,professional,9719
E14000884,technical,6213
E14000884,admin,3978
E14000884,skilledTrade,4489
E14000884,service,5177
E14000884,sales,4459
E14000884,manual,3583
E14000884,elementary,5987
E14000885,N/A,54819
E14000885,management,2819
E14000885,professional,5837
E14000885,technical,4120
E14000885,admin,3917
E14000885,skilledTrade,3749
E14000885,service,5151
E14000885,sales,4422
E14000885,manual,4275
E14000885,elementary,6839
E14000886,N/A,48898
E14000886,management,6827
E14000886,professional,13097
E14000886,technical,7706
E14000886,admin,4985
E14000886,skilledTrade,4193
E14000886,service,3729
E14000886,sales,3033
E14000886,manual,2219
E14000886,elementary,3168
E14000887,N/A,45395
E14000887,management,10731
E14000887,professional,17008
E14000887,technical,9749
E14000887,admin,3958
E14000887,skilledTrade,2607
E14000887,service,3572
E14000887,sales,2562
E14000887,manual,1874
E14000887,elementary,3332
E14000888,N/A,51933
E14000888,management,6834
E14000888,professional,8653
E14000888,technical,7274
E14000888,admin,6614
E14000888,skilledTrade,5687
E14000888,service,3716
E14000888,sales,3139
E14000888,manual,2745
E14000888,elementary,3488
E14000889,N/A,59508
E14000889,management,7239
E14000889,professional,17597
E14000889,technical,8663
E14000889,admin,4789
E14000889,skilledTrade,4344
E14000889,service,4939
E14000889,sales,4266
E14000889,manual,2929
E14000889,elementary,6285
E14000890,N/A,55073
E14000890,management,6259
E14000890,professional,12132
E14000890,technical,7715
E14000890,admin,5404
E14000890,skilledTrade,5581
E14000890,service,5541
E14000890,sales,4405
E14000890,manual,3662
E14000890,elementary,6624
E14000891,N/A,51668
E14000891,management,2870
E14000891,professional,5105
E14000891,technical,4243
E14000891,admin,3342
E14000891,skilledTrade,4206
E14000891,service,4904
E14000891,sales,3219
E14000891,manual,3562
E14000891,elementary,4293
E14000892,N/A,47389
E14000892,management,5478
E14000892,professional,7276
E14000892,technical,5407
E14000892,admin,4422
E14000892,skilledTrade,5414
E14000892,service,3990
E14000892,sales,3724
E14000892,manual,4790
E14000892,elementary,5158
E14000893,N/A,54238
E14000893,management,9460
E14000893,professional,13746
E14000893,technical,8164
E14000893,admin,4994
E14000893,skilledTrade,4311
E14000893,service,4661
E14000893,sales,2768
E14000893,manual,1940
E14000893,elementary,3182
E14000894,N/A,51369
E14000894,management,7567
E14000894,professional,10883
E14000894,technical,6895
E14000894,admin,5083
E14000894,skilledTrade,6289
E14000894,service,4518
E14000894,sales,3264
E14000894,manual,3269
E14000894,elementary,3922
E14000895,N/A,54259
E14000895,management,7493
E14000895,professional,8329
E14000895,technical,7980
E14000895,admin,4624
E14000895,skilledTrade,6955
E14000895,service,4410
E14000895,sales,3281
E14000895,manual,2850
E14000895,elementary,4840
E14000896,N/A,61328
E14000896,management,14652
E14000896,professional,19737
E14000896,technical,10564
E14000896,admin,4117
E14000896,skilledTrade,2325
E14000896,service,3173
E14000896,sales,2290
E14000896,manual,1135
E14000896,elementary,2091
E14000897,N/A,68708
E14000897,management,4433
E14000897,professional,7130
E14000897,technical,5246
E14000897,admin,4096
E14000897,skilledTrade,4756
E14000897,service,4907
E14000897,sales,3973
E14000897,manual,4666
